informant_id,CONJ,IC,STR/SL,ANSWER,cause_effect,context
110,and,ic2,str,no,,no_bias
110,and,ic2,sl,yes,,no_bias
110,and,non,str,no,,no_bias
110,and,non,sl,yes,,no_bias
110,so,ic2,str,no,cau,no_bias
110,so,ic2,sl,yes,cau,no_bias
110,and,non,sl,no,,no_bias
110,and,non,str,yes,,no_bias
110,and,non,str,no,,no_bias
110,and,non,sl,yes,,no_bias
110,so,ic2,str,no,eff,no_bias
110,so,ic2,sl,yes,eff,no_bias
110,so,ic1,sl,yes,eff,no_bias
110,so,ic1,str,no,eff,no_bias
110,if,ic2,str,yes,eff,no_bias
110,if,ic2,sl,no,eff,no_bias
110,so,ic1,sl,yes,cau,no_bias
110,so,ic1,str,no,cau,no_bias
110,if,non,str,no,eff,no_bias
110,if,non,sl,yes,eff,no_bias
110,if,non,sl,yes,eff,no_bias
110,if,non,str,no,eff,no_bias
110,and,ic1,sl,yes,,no_bias
110,and,ic1,str,no,,no_bias
110,if,non,str,no,eff,no_bias
110,if,non,sl,yes,eff,no_bias
110,so,ic1,sl,yes,eff,no_bias
110,so,ic1,str,no,eff,no_bias
110,so,ic2,sl,yes,eff,no_bias
110,so,ic2,str,no,eff,no_bias
110,and,ic2,sl,yes,,no_bias
110,and,ic2,str,no,,no_bias
110,and,ic2,str,no,,no_bias
110,and,ic2,sl,yes,,no_bias
110,if,ic2,str,no,eff,no_bias
110,if,ic2,sl,yes,eff,no_bias
110,and,ic1,sl,yes,,no_bias
110,and,ic1,str,no,,no_bias
110,so,ic2,str,no,cau,no_bias
110,so,ic2,sl,yes,cau,no_bias
110,if,ic2,sl,yes,eff,no_bias
110,if,ic2,str,no,eff,no_bias
110,so,ic1,sl,yes,cau,no_bias
110,so,ic1,str,no,cau,no_bias
110,and,ic2,str,no,,no_bias
110,and,ic2,sl,yes,,no_bias
110,if,non,str,no,eff,no_bias
110,if,non,sl,yes,eff,no_bias
110,if,ic1,str,no,eff,no_bias
110,if,ic1,sl,yes,eff,no_bias
110,if,ic2,sl,yes,eff,no_bias
110,if,ic2,str,no,eff,no_bias
110,if,ic1,sl,yes,eff,no_bias
110,if,ic1,str,no,eff,no_bias
110,if,ic1,str,no,eff,no_bias
110,if,ic1,sl,yes,eff,no_bias
110,so,non,str,no,cau,no_bias
110,so,non,sl,yes,cau,no_bias
110,if,ic1,sl,yes,eff,no_bias
110,if,ic1,str,no,eff,no_bias
110,and,non,sl,no,,no_bias
110,and,non,str,yes,,no_bias
110,so,non,sl,yes,eff,no_bias
110,so,non,str,no,eff,no_bias
110,so,non,sl,yes,eff,no_bias
110,so,non,str,no,eff,no_bias
111,and,ic1,sl,yes,,no_bias
111,and,ic1,str,no,,no_bias
111,so,non,str,no,cau,no_bias
111,so,non,sl,yes,cau,no_bias
111,and,ic1,sl,yes,,no_bias
111,and,ic1,str,no,,no_bias
111,and,ic2,str,no,,no_bias
111,and,ic2,sl,yes,,no_bias
111,and,non,str,no,,no_bias
111,and,non,sl,yes,,no_bias
111,so,ic2,str,no,cau,no_bias
111,so,ic2,sl,yes,cau,no_bias
111,and,non,sl,yes,,no_bias
111,and,non,str,no,,no_bias
111,and,non,str,no,,no_bias
111,and,non,sl,yes,,no_bias
111,so,ic2,str,no,eff,no_bias
111,so,ic2,sl,yes,eff,no_bias
111,so,ic1,sl,yes,eff,no_bias
111,so,ic1,str,no,eff,no_bias
111,if,ic2,str,no,eff,no_bias
111,if,ic2,sl,yes,eff,no_bias
111,so,ic1,sl,yes,cau,no_bias
111,so,ic1,str,no,cau,no_bias
111,if,non,str,no,eff,no_bias
111,if,non,sl,yes,eff,no_bias
111,if,non,sl,yes,eff,no_bias
111,if,non,str,no,eff,no_bias
111,and,ic1,sl,yes,,no_bias
111,and,ic1,str,no,,no_bias
111,if,non,str,no,eff,no_bias
111,if,non,sl,yes,eff,no_bias
111,so,ic1,sl,yes,eff,no_bias
111,so,ic1,str,no,eff,no_bias
111,so,ic2,sl,yes,eff,no_bias
111,so,ic2,str,no,eff,no_bias
111,and,ic2,sl,yes,,no_bias
111,and,ic2,str,no,,no_bias
111,and,ic2,str,no,,no_bias
111,and,ic2,sl,yes,,no_bias
111,if,ic2,str,no,eff,no_bias
111,if,ic2,sl,yes,eff,no_bias
111,and,ic1,sl,yes,,no_bias
111,and,ic1,str,no,,no_bias
111,so,ic2,str,no,cau,no_bias
111,so,ic2,sl,yes,cau,no_bias
111,if,ic2,sl,yes,eff,no_bias
111,if,ic2,str,no,eff,no_bias
111,so,ic1,sl,yes,cau,no_bias
111,so,ic1,str,no,cau,no_bias
111,and,ic2,str,no,,no_bias
111,and,ic2,sl,yes,,no_bias
111,if,non,str,no,eff,no_bias
111,if,non,sl,yes,eff,no_bias
111,if,ic1,str,no,eff,no_bias
111,if,ic1,sl,yes,eff,no_bias
111,if,ic2,sl,yes,eff,no_bias
111,if,ic2,str,no,eff,no_bias
111,if,ic1,sl,yes,eff,no_bias
111,if,ic1,str,no,eff,no_bias
111,if,ic1,str,no,eff,no_bias
111,if,ic1,sl,yes,eff,no_bias
111,so,non,str,no,cau,no_bias
111,so,non,sl,yes,cau,no_bias
111,if,ic1,sl,yes,eff,no_bias
111,if,ic1,str,no,eff,no_bias
111,and,non,sl,yes,,no_bias
111,and,non,str,no,,no_bias
111,so,non,sl,yes,eff,no_bias
111,so,non,str,no,eff,no_bias
111,so,non,sl,yes,eff,no_bias
111,so,non,str,no,eff,no_bias
